Cell.Potential (V)	Cell.Current (A)
0.488119	-0.000105
0.487269	-9.097733E-005
0.48628	-0.000112
0.485017	-0.000111
0.483874	-0.000105
0.483032	-0.000104
0.482092	-9.631832E-005
0.480796	-0.000111
0.479889	-0.000099879
0.47903	-0.00011
0.47818	-0.000108
0.476941	-0.000112
0.476033	-9.542816E-005
0.475118	-9.809865E-005
0.474122	-0.000111
0.473247	-0.000106
0.471926	-0.000104
0.471003	-0.000103
0.470161	-0.000106
0.469172	-0.000103
0.467771	-0.000111
0.466985	-0.000103
0.466135	-0.000105
0.46496	-0.00011
0.463923	-0.000111
0.462935	-9.898882E-005
0.462036	-9.008717E-005
0.461048	-0.000105
0.459784	-0.00011
0.458934	-9.809865E-005
0.458067	-9.898882E-005
0.457192	-0.000105
0.456171	-9.631832E-005
0.454835	-9.898882E-005
0.454057	-0.000094538
0.452964	-0.000106
0.452162	-9.631832E-005
0.450971	-0.000106
0.450039	-0.000105
0.449043	-9.898882E-005
0.448071	-0.000106
0.446872	-0.00011
0.445989	-0.000105
0.445066	-0.000103
0.444272	-0.00011
0.442935	-0.000109
0.441745	-0.000111
0.440999	-0.000109
0.440108	-9.809865E-005
0.439225	-0.000104
0.437938	-0.000103
0.43699	-0.000102
0.435945	-0.000111
0.435111	-0.000112
0.433806	-0.00011
0.432899	-0.000115
0.432032	-0.000111
0.431166	-0.000108
0.429943	-0.000117
0.428922	-0.000103
0.428031	-0.000103
0.427124	-0.000103
0.425884	-0.000105
0.425074	-0.000111
0.424054	-9.631832E-005
0.423187	-0.000108
0.422101	-0.000103
0.420732	-0.000111
0.41989	-0.000108
0.418991	-0.000109
0.417986	-0.000117
0.416723	-0.000114
0.415937	-0.000115
0.41507	-0.000106
0.414155	-0.000109
0.412689	-0.000118
0.411879	-0.00012
0.41102	-0.000104
0.409975	-0.000104
0.408752	-0.000107
0.407991	-0.000115
0.407051	-0.000111
0.405876	-0.000108
0.404961	-0.000124
0.403859	-0.000101
0.403009	-0.000113
0.402021	-0.000114
0.401113	-0.000112
0.399793	-0.00011
0.399145	-0.00011
0.397954	-0.000108
0.397063	-0.000113
0.395889	-0.000113
0.394755	-0.000127
0.394058	-0.000105
0.392956	-0.000117
0.391717	-0.00011
0.390794	-0.000121
0.389959	-0.000107
0.389076	-0.00011
0.387837	-0.000119
0.386873	-0.000111
0.386014	-0.000111
0.385123	-0.000119
0.384022	-0.000111
0.382961	-0.000113
0.381989	-0.000111
0.38113	-0.000105
0.380004	-0.000118
0.378902	-0.000122
0.377955	-0.000117
0.377039	-0.000123
0.375938	-0.00012
0.37482	-0.000123
0.373985	-0.000119
0.372973	-0.000117
0.371985	-0.000119
0.370721	-0.000116
0.369838	-0.000109
0.368988	-0.000126
0.368105	-0.000115
0.367197	-0.000128
0.365837	-0.000119
0.364865	-0.000129
0.364168	-0.000115
0.363163	-0.000112
0.361884	-0.000132
0.361033	-0.000117
0.359956	-0.000125
0.359	-0.000124
0.357769	-0.000132
0.356869	-0.000114
0.355784	-0.000117
0.355185	-0.000123
0.353565	-0.000135
0.352795	-0.000128
0.351969	-0.000123
0.351005	-0.000112
0.350162	-0.000125
0.348842	-0.000117
0.347919	-0.000117
0.347028	-0.000115
0.34608	-0.000127
0.344784	-0.000122
0.343933	-0.000111
0.342921	-0.00012
0.342038	-0.000132
0.34075	-0.000119
0.339988	-0.000119
0.338838	-0.000123
0.337793	-0.000132
0.33687	-0.000116
0.335817	-0.000122
0.33495	-0.000133
0.3338	-0.000124
0.332731	-0.000124
0.331791	-0.000119
0.330867	-0.000121
0.330057	-0.000132
0.329134	-0.000132
0.327903	-0.000125
0.326979	-0.000119
0.326023	-0.000137
0.32493	-0.00012
0.323917	-0.000137
0.322953	-0.000127
0.32199	-0.000132
0.321082	-0.000128
0.319867	-0.00013
0.318903	-0.000128
0.317842	-0.000128
0.316797	-0.000126
0.315752	-0.000134
0.314667	-0.000135
0.313857	-0.000124
0.312836	-0.000128
0.312261	-0.000115
0.310827	-0.00013
0.309855	-0.00013
0.309029	-0.000128
0.308057	-0.000124
0.30672	-0.000123
0.305886	-0.000133
0.304914	-0.000127
0.303901	-0.000132
0.302808	-0.000129
0.301876	-0.000134
0.301018	-0.000135
0.300175	-0.00014
0.298839	-0.000138
0.297923	-0.000139
0.296822	-0.000133
0.295825	-0.00013
0.295137	-0.000143
0.293889	-0.000129
0.29295	-0.000122
0.292091	-0.000128
0.291111	-0.000138
0.289758	-0.000127
0.288883	-0.00014
0.288065	-0.000131
0.286842	-0.000135
0.285854	-0.000137
0.285036	-0.000121
0.284015	-0.000127
0.28297	-0.000126
0.281666	-0.000136
0.280807	-0.000133
0.280022	-0.000135
0.279106	-0.000134
0.277899	-0.000133
0.276701	-0.000129
0.275826	-0.000132
0.274854	-0.000139
0.274044	-0.00014
0.272626	-0.000137
0.271776	-0.00013
0.270957	-0.000129
0.269937	-0.000141
0.268762	-0.000138
0.267896	-0.000143
0.266786	-0.000135
0.266138	-0.000132
0.264785	-0.000139
0.263748	-0.000137
0.262833	-0.000135
0.262007	-0.000135
0.260816	-0.000139
0.259941	-0.000138
0.259042	-0.000135
0.258029	-0.000135
0.257155	-0.000135
0.255729	-0.000133
0.254846	-0.000139
0.254028	-0.000146
0.253031	-0.000144
0.251752	-0.000138
0.250933	-0.000142
0.250067	-0.000143
0.249127	-0.00014
0.247863	-0.000135
0.246875	-0.000129
0.246017	-0.000149
0.244939	-0.000149
0.243886	-0.000154
0.242874	-0.000144
0.242007	-0.000144
0.241075	-0.000149
0.240265	-0.000149
0.238864	-0.000127
0.237876	-0.000149
0.237114	-0.000135
0.236061	-0.000152
0.234773	-0.000148
0.233988	-0.000147
0.233169	-0.000146
0.232084	-0.000138
0.23078	-0.000153
0.229856	-0.00015
0.229014	-0.000153
0.22801	-0.00015
0.226851	-0.00015
0.225903	-0.000151
0.224964	-0.000144
0.224024	-0.000155
0.223368	-0.000148
0.221918	-0.000156
0.221027	-0.000151
0.220209	-0.000149
0.219059	-0.000152
0.217949	-0.000143
0.21705	-0.000152
0.215972	-0.000146
0.215187	-0.000151
0.213793	-0.000152
0.212983	-0.000152
0.212092	-0.000152
0.210991	-0.00015
0.209897	-0.000146
0.208812	-0.00016
0.207848	-0.000156
0.206989	-0.000153
0.206082	-0.000146
0.204835	-0.000145
0.204	-0.000152
0.203125	-0.000146
0.202129	-0.000155
0.200817	-0.000159
0.199991	-0.000159
0.198994	-0.000153
0.198208	-0.000155
0.196921	-0.000158
0.195916	-0.000163
0.195025	-0.00016
0.19398	-0.00016
0.192741	-0.000155
0.191996	-0.00016
0.191015	-0.000162
0.189946	-0.000155
0.188861	-0.000162
0.187832	-0.000168
0.187046	-0.000159
0.186066	-0.000167
0.185159	-0.000168
0.184017	-0.000179
0.182899	-0.000173
0.18204	-0.000176
0.181117	-0.000162
0.179894	-0.000168
0.178849	-0.000177
0.177836	-0.000167
0.176994	-0.000172
0.175819	-0.000176
0.174807	-0.000163
0.173972	-0.000166
0.173008	-0.000158
0.171664	-0.000168
0.170789	-0.00016
0.169963	-0.000164
0.168991	-0.000164
0.168002	-0.000182
0.166755	-0.000166
0.165937	-0.000187
0.164949	-0.00018
0.164114	-0.000181
0.162721	-0.000176
0.162041	-0.000179
0.16102	-0.000175
0.159943	-0.000172
0.158825	-0.000184
0.15799	-0.000174
0.157043	-0.000191
0.155925	-0.000189
0.154775	-0.00018
0.153932	-0.000177
0.152968	-0.000181
0.151988	-0.000196
0.150975	-0.000192
0.149947	-0.000194
0.148991	-0.000189
0.147897	-0.000192
0.14699	-0.000176
0.145994	-0.000184
0.144803	-0.000196
0.144017	-0.000187
0.142932	-0.000183
0.141765	-0.000179
0.141036	-0.000191
0.139983	-0.000195
0.139019	-0.000188
0.137804	-0.000201
0.137011	-0.000198
0.135844	-0.000182
0.135107	-0.000186
0.134005	-0.000188
0.132758	-0.00019
0.132061	-0.000196
0.130822	-0.000191
0.130141	-0.000191
0.128659	-0.000193
0.127849	-0.000204
0.126999	-0.000211
0.125937	-0.000209
0.124844	-0.000208
0.124115	-0.00021
0.122973	-0.000219
0.122171	-0.000217
0.12081	-0.000226
0.119967	-0.000225
0.119044	-0.000218
0.118185	-0.000222
0.116727	-0.000225
0.116136	-0.000217
0.114961	-0.000222
0.114151	-0.000219
0.113196	-0.000222
0.111989	-0.000236
0.110879	-0.000234
0.110085	-0.000237
0.109251	-0.000235
0.107866	-0.000242
0.107072	-0.000229
0.10593	-0.00024
0.104901	-0.000246
0.103913	-0.000239
0.102981	-0.000238
0.102001	-0.000242
0.101021	-0.000246
0.099806	-0.000241
0.098979	-0.000251
0.09791	-0.000243
0.097173	-0.000245
0.096071	-0.000255
0.094873	-0.000243
0.094071	-0.000241
0.093082	-0.00025
0.092127	-0.00025
0.091049	-0.000253
0.089956	-0.000254
0.089065	-0.000249
0.088109	-0.000247
0.086691	-0.000249
0.085776	-0.000257
0.084982	-0.000265
0.084172	-0.000257
0.08273	-0.000264
0.081872	-0.000256
0.081037	-0.000258
0.08009	-0.000255
0.079223	-0.000256
0.078	-0.000265
0.076898	-0.00026
0.076137	-0.000262
0.075254	-0.000259
0.073893	-0.000254
0.072864	-0.000262
0.071957	-0.000263
0.071179	-0.000274
0.06981	-0.000264
0.068895	-0.000268
0.068069	-0.000269
0.066967	-0.000265
0.065784	-0.000274
0.064893	-0.000272
0.064019	-0.000259
0.062901	-0.000279
0.061912	-0.000277
0.060867	-0.000267
0.060147	-0.000269
0.05885	-0.000273
0.058065	-0.000273
0.056906	-0.000272
0.055789	-0.000273
0.054962	-0.00028
0.054201	-0.00027
0.052848	-0.000281
0.05199	-0.000281
0.051026	-0.000281
0.050094	-0.00028
0.049669	-0.000283
0.04863	-0.000292
0.047813	-0.000273
0.046879	-0.000288
0.045615	-0.000279
0.044592	-0.000288
0.043812	-0.000277
0.042839	-0.000289
0.041909	-0.000286
0.040726	-0.000291
0.039757	-0.000287
0.038851	-0.000298
0.037945	-0.000301
0.036671	-0.000291
0.035745	-0.000297
0.034858	-0.000293
0.033935	-0.000299
0.03266	-0.000298
0.031694	-0.0003
0.030826	-0.000301
0.029904	-0.000297
0.028671	-0.000295
0.027754	-0.0003
0.026803	-0.0003
0.025977	-0.000302
0.025143	-0.000305
0.023796	-0.000303
0.022862	-0.000309
0.021992	-0.000316
0.020995	-0.000303
0.019674	-0.000311
0.018965	-0.000316
0.018024	-0.000309
0.016944	-0.000307
0.01591	-0.000307
0.014825	-0.000322
0.014013	-0.000316
0.012955	-0.000314
0.011855	-0.000315
0.010731	-0.000326
0.010883	-0.000317
0.011778	-0.000314
0.012897	-0.000295
0.013857	-0.000288
0.014812	-0.000283
0.015708	-0.000271
0.017022	-0.000262
0.017929	-0.000266
0.018959	-0.000251
0.019827	-0.000254
0.020982	-0.000251
0.021884	-0.000242
0.022893	-0.000243
0.023755	-0.000217
0.025117	-0.000221
0.026035	-0.000221
0.026901	-0.000209
0.027714	-0.000216
0.028637	-0.000196
0.029944	-0.000205
0.030805	-0.000176
0.031786	-0.000184
0.032603	-0.000187
0.033929	-0.00017
0.034959	-0.000169
0.03571	-0.000147
0.036794	-0.000145
0.037902	-0.000141
0.038739	-0.000146
0.039839	-0.000144
0.040738	-0.000129
0.041783	-0.000124
0.042847	-0.000133
0.043813	-0.000121
0.04467	-0.000118
0.045521	-0.000116
0.046711	-0.000111
0.04779	-0.000105
0.04867	-0.000099879
0.049557	-0.000108
0.050199	-0.000094538
0.05092	-9.008717E-005
0.051852	-9.18675E-005
0.052791	-0.000083856
0.054088	-9.008717E-005
0.055003	-7.40642E-005
0.05591	-8.652651E-005
0.056825	-7.584453E-005
0.058146	-6.516255E-005
0.058964	-6.872321E-005
0.059904	-6.071172E-005
0.060932	-5.62609E-005
0.06188	-5.893139E-005
0.063022	-5.893139E-005
0.06397	-4.824941E-005
0.065055	-3.31166E-005
0.065849	-3.934776E-005
0.066927	-3.667727E-005
0.068012	-3.044611E-005
0.068806	-2.777561E-005
0.069843	-3.133627E-005
0.071082	-2.599528E-005
0.072005	-2.688545E-005
0.073026	-1.086248E-005
0.073925	-5.521489E-006
0.075189	-6.411654E-006
0.076088	-1.070664E-006
0.076939	-9.082149E-006
0.078064	-1.960829E-006
0.079077	-4.631324E-006
0.079903	-5.521489E-006
0.080859	-0.000002851
0.081993	1.599832E-006
0.082827	6.050657E-006
0.084196	1.050148E-005
0.085087	1.76228E-005
0.086027	0.000013172
0.086756	1.406214E-005
0.088206	1.673264E-005
0.089065	2.741462E-005
0.08985	2.118346E-005
0.090847	2.207363E-005
0.092191	2.830478E-005
0.093212	2.741462E-005
0.094176	2.474412E-005
0.094913	4.076709E-005
0.096242	3.54261E-005
0.097189	3.453594E-005
0.097943	0.000029195
0.098874	3.364577E-005
0.099887	3.987693E-005
0.101061	3.720643E-005
0.10196	3.80966E-005
0.1029	3.631627E-005
0.103888	4.877858E-005
0.105006	5.144907E-005
0.106035	4.788841E-005
0.107023	4.877858E-005
0.107914	4.788841E-005
0.109154	5.768023E-005
0.110101	5.946056E-005
0.111122	5.768023E-005
0.112021	7.459336E-005
0.113187	7.637369E-005
0.114006	6.124089E-005
0.115067	7.37032E-005
0.115852	7.993435E-005
0.116978	8.527535E-005
0.11821	8.705568E-005
0.118955	8.438518E-005
0.119886	8.794584E-005
0.120923	9.328683E-005
0.122179	0.000116
0.123046	9.773766E-005
0.123945	0.000103
0.124901	0.000128
0.126116	0.000124
0.127015	0.000113
0.128003	0.000135
0.128845	0.000127
0.13015	0.000133
0.131105	0.000141
0.131932	0.000153
0.132839	0.00014
0.134192	0.00016
0.134977	0.000146
0.135893	0.000141
0.136776	0.000148
0.137683	0.000146
0.139165	0.000137
0.140105	0.000156
0.140704	0.000154
0.141806	0.000147
0.142891	0.000148
0.144033	0.000159
0.144876	0.000153
0.145905	0.000164
0.147079	0.000156
0.148076	0.000148
0.14891	0.000152
0.149866	0.000164
0.151008	0.000158
0.152012	0.000169
0.152952	0.000149
0.153802	0.000163
0.154945	0.000165
0.156127	0.000168
0.157051	0.000163
0.157836	0.000159
0.158865	0.000165
0.160169	0.000175
0.160979	0.000163
0.162041	0.000173
0.162842	0.000176
0.164009	0.000175
0.164851	0.000169
0.165888	0.000171
0.166642	0.000171
0.168059	0.000175
0.169039	0.000181
0.169768	0.000181
0.171024	0.000179
0.171729	0.000179
0.173025	0.000187
0.174037	0.000182
0.175066	0.000187
0.175868	0.000178
0.177188	0.000178
0.178071	0.000185
0.179084	0.000182
0.179796	0.000189
0.180955	0.000187
0.18204	0.000185
0.182907	0.000181
0.183838	0.000187
0.185207	0.000187
0.185961	0.000189
0.186909	0.000185
0.187872	0.000186
0.188828	0.000189
0.189954	0.000189
0.191048	0.000189
0.191906	0.000195
0.192676	0.000189
0.194207	0.000194
0.195041	0.0002
0.195997	0.000198
0.196848	0.000189
0.198225	0.000195
0.198978	0.000203
0.199999	0.000192
0.200987	0.000194
0.202113	0.000193
0.203069	0.000197
0.203919	0.000197
0.204826	0.000197
0.206122	0.000203
0.207022	0.000202
0.207986	0.000194
0.208982	0.000201
0.209776	0.000206
0.211031	0.000207
0.21193	0.000198
0.213	0.000196
0.213834	0.000201
0.215138	0.000204
0.216232	0.000203
0.216969	0.000193
0.2179	0.000202
0.219042	0.000211
0.219893	0.000197
0.22093	0.000201
0.221934	0.000209
0.223263	0.000208
0.224251	0.000204
0.225004	0.000201
0.226001	0.000205
0.226867	0.000207
0.228058	0.000206
0.229054	0.000203
0.229937	0.000202
0.230853	0.000201
0.232149	0.000203
0.232999	0.0002
0.23372	0.000199
0.234871	0.000191
0.236223	0.000205
0.237212	0.000209
0.2379	0.000208
0.238783	0.000203
0.240209	0.0002
0.241002	0.000209
0.242023	0.000201
0.242971	0.000208
0.243821	0.000208
0.245093	0.000205
0.246049	0.000209
0.246851	0.000205
0.247872	0.000204
0.249006	0.000203
0.250059	0.000208
0.25095	0.0002
0.251784	0.000197
0.253048	0.000205
0.254052	0.000197
0.255	0.000197
0.256004	0.000201
0.257025	0.0002
0.257827	0.000203
0.259009	0.000205
0.259852	0.000206
0.260735	0.000209
0.261934	0.000206
0.262979	0.000214
0.263926	0.000205
0.264809	0.000197
0.266016	0.000204
0.266843	0.0002
0.267806	0.000211
0.268665	0.000212
0.269994	0.000208
0.270885	0.000221
0.271735	0.000207
0.27265	0.000209
0.274108	0.000196
0.274919	0.000197
0.275874	0.000204
0.276725	0.000206
0.277899	0.000192
0.278985	0.000208
0.279941	0.000212
0.280807	0.000195
0.28178	0.000195
0.2831	0.000216
0.28391	0.000204
0.284955	0.000197
0.285911	0.000201
0.28715	0.000206
0.287903	0.000209
0.288989	0.000205
0.289847	0.000203
0.290828	0.000211
0.291921	0.00021
0.292893	0.000192
0.293881	0.000204
0.295137	0.000205
0.296149	0.000202
0.296822	0.000197
0.297786	0.000198
0.298855	0.000197
0.300143	0.000197
0.300864	0.000202
0.301674	0.000194
0.302751	0.000204
0.304023	0.000202
0.305068	0.000197
0.306089	0.0002
0.306834	0.000183
0.308081	0.000201
0.308883	0.000197
0.309839	0.000197
0.310779	0.000205
0.31205	0.000189
0.313055	0.000205
0.313889	0.000196
0.314975	0.000183
0.315914	0.000193
0.317032	0.000186
0.317964	0.000198
0.318863	0.000182
0.319924	0.0002
0.320945	0.000197
0.32203	0.000203
0.323051	0.000192
0.32378	0.000185
0.325181	0.000198
0.326153	0.000194
0.326915	0.000193
0.327838	0.000186
0.328931	0.000187
0.329912	0.000198
0.3309	0.000193
0.331993	0.000196
0.332747	0.000194
0.333897	0.00019
0.334934	0.00019
0.335873	0.000181
0.336813	0.000179
0.338036	0.000192
0.339024	0.000193
0.339924	0.000176
0.340863	0.000198
0.342054	0.000188
0.34288	0.000181
0.343893	0.000181
0.344841	0.000174
0.346169	0.000188
0.34702	0.000195
0.347878	0.000182
0.348737	0.000186
0.350041	0.000181
0.350867	0.000183
0.351993	0.000179
0.352738	0.000179
0.353913	0.00018
0.355015	0.000187
0.355841	0.00018
0.356918	0.000183
0.357761	0.000181
0.358797	0.000186
0.35998	0.00018
0.36109	0.000171
0.361738	0.000183
0.363042	0.000173
0.364054	0.000192
0.364913	0.000175
0.365966	0.000162
0.36706	0.000186
0.368048	0.000173
0.368979	0.000182
0.369887	0.000172
0.370859	0.000176
0.371969	0.000181
0.372997	0.000178
0.373775	0.000167
0.374844	0.000168
0.376148	0.000171
0.377023	0.000181
0.377817	0.000171
0.378935	0.000173
0.380126	0.000173
0.380919	0.000172
0.38211	0.000174
0.382985	0.000173
0.384038	0.00017
0.38497	0.000171
0.385998	0.000164
0.386849	0.000166
0.387975	0.000165
0.388987	0.000167
0.390016	0.000169
0.390867	0.000165
0.391766	0.000166
0.393054	0.000168
0.393953	0.000167
0.394941	0.000166
0.395848	0.000155
0.39712	0.000157
0.398076	0.000169
0.399015	0.000165
0.399939	0.000161
0.401081	0.000156
0.402045	0.000152
0.402847	0.000164
0.404054	0.000162
0.404848	0.00016
0.406038	0.000152
0.407002	0.000166
0.408031	0.00017
0.408963	0.000157
0.410234	0.000165
0.411012	0.000162
0.412057	0.000162
0.412956	0.000153
0.414366	0.000158
0.414997	0.000158
0.415824	0.000149
0.416852	0.000163
0.418059	0.000154
0.419104	0.000165
0.420044	0.000144
0.420676	0.000145
0.422199	0.000152
0.423017	0.000148
0.424191	0.000146
0.424904	0.000146
0.42599	0.000145
0.427156	0.000142
0.428063	0.000145
0.428979	0.000154
0.429975	0.000148
0.431068	0.000152
0.432081	0.000143
0.432907	0.000149
0.433904	0.000151
0.435167	0.000151
0.436123	0.000142
0.436998	0.000148
0.437913	0.000154
0.439161	0.000149
0.440084	0.000146
0.440991	0.000141
0.441866	0.000132
0.442838	0.000156
0.444167	0.000145
0.445147	0.000139
0.445981	0.000155
0.446815	0.000137
0.448249	0.00015
0.449116	0.000152
0.450031	0.000136
0.451052	0.00014
0.45221	0.00014
0.45302	0.000147
0.454065	0.00015
0.454908	0.000148
0.456155	0.000135
0.456941	0.00014
0.457986	0.000156
0.458925	0.000132
0.459889	0.000137
0.46104	0.000132
0.462125	0.000148
0.463008	0.000151
0.463923	0.000132
0.465033	0.000141
0.46607	0.000129
0.466937	0.000148
0.467982	0.000134
0.46931	0.000143
0.470047	0.000125
0.470979	0.000138
0.471821	0.000127
0.473263	0.000133
0.474219	0.000132
0.475118	0.000139
0.475977	0.000139
0.476965	0.000128
0.478091	0.000129
0.479022	0.000131
0.47997	0.000138
0.480829	0.000106
0.482238	0.000134
0.48317	0.000135
0.483899	0.000128
0.484992	0.000126
0.486183	0.000127
0.487042	0.000124
0.487868	0.000136
0.488751	0.000129
0.490274	0.00014
0.491084	0.00012
0.492169	0.000128
0.49306	0.000118
0.494243	0.000126
0.495061	0.000117
0.496009	0.000124
0.496973	0.000113
0.497815	0.000116
0.499071	0.000115
0.500018	0.000112
0.501007	0.000122
0.501995	0.000116
0.502959	0.000123
0.504101	0.000123
0.505049	0.000118
0.506029	0.000114
0.507195	0.000124
0.508086	0.000121
0.509058	0.000104
0.509974	0.000111
0.511205	0.000119
0.512047	0.000104
0.513092	0.000126
0.514048	0.000114
0.514858	0.00013
0.515952	0.000117
0.51707	0.000109
0.518106	0.000113
0.519022	0.000115
0.520342	0.000123
0.520958	0.000115
0.521881	0.000109
0.52291	0.000108
0.524327	0.000111
0.524886	0.000122
0.525988	0.000131
0.526992	0.000109
0.528159	0.000119
0.529212	0.000132
0.530144	0.00011
0.531091	0.000112
0.531877	0.000105
0.533311	0.00012
0.534024	0.000106
0.535231	0.000105
0.535943	0.000115
0.537142	0.000116
0.538066	0.000121
0.539038	0.000112
0.540083	0.000119
0.541217	0.000122
0.542229	0.000121
0.543039	0.000111
0.544084	0.000108
0.545162	0.000132
0.546101	0.000111
0.547154	0.000122
0.548126	0.000113
0.548969	0.000114
0.550095	0.000113
0.550953	0.000103
0.552209	0.000119
0.553043	0.000102
0.554258	0.000103
0.555109	0.000113
0.555992	0.000111
0.556988	8.794584E-005
0.558154	0.000099518
0.559232	0.000114
0.560066	0.000105
0.560981	0.000115
0.562342	0.000119
0.563169	0.000114
0.563881	0.000107
0.565015	0.000122
0.566182	0.000109
0.566895	9.15065E-005
0.567956	0.000107
0.56896	0.000099518
0.569957	0.000108
0.571164	0.000121
0.572257	0.000109
0.573108	0.000124
0.573999	0.000114
0.575198	0.000118
0.576234	0.000103
0.577077	0.000108
0.577903	0.000099518
0.579134	0.000109
0.580139	9.862782E-005
0.580973	0.000107
0.582058	9.773766E-005
0.58312	9.328683E-005
0.584351	0.000108
0.585177	0.000109
0.586084	9.15065E-005
0.586911	9.862782E-005
0.588158	9.239667E-005
0.589009	0.000105
0.589989	9.506716E-005
0.590855	8.616551E-005
0.592143	0.000106
0.592978	9.15065E-005
0.593942	9.15065E-005
0.594865	9.506716E-005
0.596194	9.239667E-005
0.596874	9.862782E-005
0.597911	9.061634E-005
0.598867	0.000103
0.599944	0.0001
0.601046	8.616551E-005
0.60188	0.000094177
0.602844	7.993435E-005
0.603808	8.438518E-005
0.604901	9.061634E-005
0.60589	8.616551E-005
0.606975	9.061634E-005
0.607939	8.438518E-005
0.609105	0.000083495
0.610013	9.684749E-005
0.610944	8.171468E-005
0.611795	9.862782E-005
0.613164	0.000104
0.614071	9.15065E-005
0.614776	9.506716E-005
0.615813	0.000111
0.617084	0.000109
0.618	0.000103
0.618964	0.000103
0.619855	8.972617E-005
0.620729	9.239667E-005
0.622139	9.239667E-005
0.623079	9.684749E-005
0.623897	8.260485E-005
0.624715	9.328683E-005
0.626116	9.595733E-005
0.627161	0.000094177
0.62806	9.595733E-005
0.628692	8.171468E-005
0.630215	0.000109
0.631033	8.972617E-005
0.632094	9.506716E-005
0.632864	8.794584E-005
0.634095	8.705568E-005
0.635124	0.0001
0.635974	9.328683E-005
0.636857	0.000103
0.63808	9.506716E-005
0.63919	0.000114
